"sistema_u_otro","grupo","categoria","subcategoria","total","tasa_mortalidad"
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus no insulinodependiente","DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFÉRICAS",87,0.442109945832385
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus no insulinodependiente","DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES",129,0.655542333475605
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus no insulinodependiente","DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS",2,0.0101634470306295
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus no insulinodependiente","DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES OFTÁLMICAS",3,0.0152451705459443
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus no insulinodependiente","DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES",404,2.05301630018716
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus no insulinodependiente","DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS",563,2.86101033912221
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus no insulinodependiente","DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCIÓN DE COMPLICACIÓN",692,3.51655267259782
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON CETOACIDOSIS",126,0.64029716292966
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON COMA",21,0.10671619382161
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON COMPLICACIONES CIRCULATORIAS PERIFÉRICAS",92,0.467518563408958
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES",124,0.630133715899031
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON COMPLICACIONES NEUROLÓGICAS",2,0.0101634470306295
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON COMPLICACIONES NO ESPECIFICADAS",3,0.0152451705459443
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON COMPLICACIONES RENALES",309,1.57025256623226
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS",343,1.74303116575296
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA SIN MENCIÓN DE COMPLICACIÓN",504,2.56118865171864
"Enfermedades endocrinas, nutricionales y metabólicas","Obesidad y otros tipos de hiperalimentación","Obesidad","OBESIDAD EXTREMA CON HIPOVENTILACION ALVEOLAR",8,0.0406537881225181
"Enfermedades endocrinas, nutricionales y metabólicas","Obesidad y otros tipos de hiperalimentación","Obesidad","OBESIDAD NO ESPECIFICADA",62,0.315066857949515
"Enfermedades endocrinas, nutricionales y metabólicas","Obesidad y otros tipos de hiperalimentación","Obesidad","OTROS TIPOS DE OBESIDAD",81,0.411619604740496
"Enfermedades endocrinas, nutricionales y metabólicas","Otras deficiencias nutricionales","Deficiencia de niacina [pelagra]","DEFICIENCIA DE NIACINA (PELAGRA)",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Otras deficiencias nutricionales","Deficiencia de tiamina","ENCELOFALOPATIA DE WERNICKE",7,0.0355720646072034
"Enfermedades endocrinas, nutricionales y metabólicas","Otras deficiencias nutricionales","Deficiencias de otras vitaminas del grupo B","DEFICIENCIA DE OTRAS VITAMINAS DEL GRUPO B",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Otros trastornos de la regulación de la glucosa y de la secreción interna del páncreas","Coma hipoglicémico no diabético","COMA HIPOGLICEMICO NO DIABÉTICO",5,0.0254086175765738
"Enfermedades endocrinas, nutricionales y metabólicas","Otros trastornos de la regulación de la glucosa y de la secreción interna del páncreas","Otros trastornos de la secreción interna del páncreas","HIPOGLICEMIA NO ESPECIFICADA",59,0.299821687403571
"Enfermedades endocrinas, nutricionales y metabólicas","Otros trastornos de la regulación de la glucosa y de la secreción interna del páncreas","Otros trastornos de la secreción interna del páncreas","OTRAS HIPOGLICEMIAS",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de la glándula tiroides","Otros bocios no tóxicos","BOCIO NO TOXICO NO ESPECIFICADO",2,0.0101634470306295
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de la glándula tiroides","Otros bocios no tóxicos","NÓDULO TIROIDEO SOLITARIO NO TOXICO",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de la glándula tiroides","Otros hipotiroidismos","COMA MIXEDEMATOSO",7,0.0355720646072034
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de la glándula tiroides","Otros hipotiroidismos","HIPOTIROIDISMO CONGÉNITO SIN BOCIO",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de la glándula tiroides","Otros hipotiroidismos","HIPOTIROIDISMO NO ESPECIFICADO",113,0.574234757230568
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de la glándula tiroides","Tiroiditis","TIROIDITIS AUTOINMUNE",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de la glándula tiroides","Tirotoxicosis [hipertiroidismo]","CRISIS O TORMENTA TIROTOXICA (TIROTOXICOSIS)",3,0.0152451705459443
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de la glándula tiroides","Tirotoxicosis [hipertiroidismo]","TIROTOXICOSIS NO ESPECIFICADA",6,0.0304903410918886
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de otras glándulas endocrinas","Hiperfunción de la glándula hipófisis","SÍNDROME DE SECRECIÓN INAPROPIADA DE HORMONA ANTIDIURETICA",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de otras glándulas endocrinas","Hiperparatiroidismo y otros trastornos de la glándula paratiroides","HIPERPARATIROIDISMO SIN OTRA ESPECIFICACIÓN",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de otras glándulas endocrinas","Hiperparatiroidismo y otros trastornos de la glándula paratiroides","OTROS TIPOS DE HIPERPARATIROIDISMO",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de otras glándulas endocrinas","Hipofunción y otros trastornos de la glándula hipófisis","DIABETES INSÍPIDA",2,0.0101634470306295
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de otras glándulas endocrinas","Hipofunción y otros trastornos de la glándula hipófisis","OTROS TRASTORNOS DE LA GLÁNDULA HIPÓFISIS",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de otras glándulas endocrinas","Hipoparatiroidismo","HIPOPARATIROIDISMO NO ESPECIFICADO",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de otras glándulas endocrinas","Otros trastornos  de la glándula suprarrenal","INSUFICIENCIA CORTICOSUPRARRENAL PRIMARIA",4,0.0203268940612591
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de otras glándulas endocrinas","Otros trastornos  de la glándula suprarrenal","OTRA HIPERACTIVIDAD CORTICOSUPRARRENAL",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de otras glándulas endocrinas","Otros trastornos  de la glándula suprarrenal","OTRAS INSUFICIENCIAS CORTICOSUPRARRENALES Y LAS NO ESPECIFICADAS",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de otras glándulas endocrinas","Otros trastornos  de la glándula suprarrenal","OTROS TRASTORNOS ESPECIFICADOS DE LA GLÁNDULA SUPRARRENAL",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de otras glándulas endocrinas","Otros trastornos endocrinos","OTROS TRASTORNOS ENDOCRINOS ESPECIFICADOS",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de otras glándulas endocrinas","Síndrome de Cushing","ENFERMEDAD DE CUSHING DEPENDIENTE DE LA HIPÓFISIS",2,0.0101634470306295
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Amiloidosis","AMILOIDOSIS LIMITADA A UN ÓRGANO",27,0.137206534913499
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Amiloidosis","AMILOIDOSIS NO ESPECIFICADA",11,0.0558989586684624
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Depleción del volumen","DEPLECIÓN DEL VOLUMEN",111,0.564071310199939
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Fibrosis quística","FIBROSIS QUÍSTICA CON MANIFESTACIONES PULMÓNARES",7,0.0355720646072034
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Fibrosis quística","FIBROSIS QUÍSTICA CON OTRAS MANIFESTACIONES",7,0.0355720646072034
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Fibrosis quística","FIBROSIS QUÍSTICA SIN OTRA ESPECIFICACIÓN",7,0.0355720646072034
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos de los líquidos, de los electrólitos y del equilibrio ácido-básico","ACIDOSIS",68,0.345557199041404
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos de los líquidos, de los electrólitos y del equilibrio ácido-básico","HIPEROSMOLARIDAD E HIPERNATREMIA",54,0.274413069826997
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos de los líquidos, de los electrólitos y del equilibrio ácido-básico","HIPERPOTASEMIA",82,0.416701328255811
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos de los líquidos, de los electrólitos y del equilibrio ácido-básico","HIPOPOTASEMIA",11,0.0558989586684624
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos de los líquidos, de los electrólitos y del equilibrio ácido-básico","HIPOSMOLARIDAD E HIPONATREMIA",39,0.198187217097276
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos de los líquidos, de los electrólitos y del equilibrio ácido-básico","OTROS TRASTORNOS DEL EQUILIBRIO DE LOS ELECTROLITOS Y DE LOS LÍQUIDOS NCOP",58,0.294739963888256
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos de los líquidos, de los electrólitos y del equilibrio ácido-básico","SOBRECARGA DE LÍQUIDOS",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos del metabolismo de los aminoácidos","TRASTORNOS DEL METABOLISMO DE LA GLICINA",2,0.0101634470306295
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos del metabolismo de los carbohidratos","ENFERMEDAD DEL ALMACENAMIENTO DE GLUCÓGENO",2,0.0101634470306295
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos metabólicos","OTROS TRASTORNOS ESPECIFICADOS DEL METABOLISMO",7,0.0355720646072034
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos metabólicos","SÍNDROME DE LISIS TUMORAL",7,0.0355720646072034
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos metabólicos","TRASTORNO METABÓLICO NO ESPECIFICADO",27,0.137206534913499
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos metabólicos","TRASTORNOS DEL METABOLISMO DE LAS PROTEÍNAS PLASMÁTICAS NO CLASIFICADOS EN OTRA PARTE",5,0.0254086175765738
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de las glucoproteínas","DEFECTOS DE LA DEGRADACIÓN DE GLUCOPROTEINAS",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de las lipoproteínas y otras lipidemias","HIPERCOLESTEROLEMIA PURA",2,0.0101634470306295
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de las lipoproteínas y otras lipidemias","HIPERGLICERIDEMIA PURA",5,0.0254086175765738
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de las lipoproteínas y otras lipidemias","HIPERLIPIDEMIA MIXTA",7,0.0355720646072034
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de las lipoproteínas y otras lipidemias","HIPERLIPIDEMIA NO ESPECIFICADA",131,0.665705780506234
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de las porfirinas y de la bilirrubina","OTROS TRASTORNOS DEL METABOLISMO DE LA BILIRRUBINA",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de las porfirinas y de la bilirrubina","SÍNDROME DE GILBERT",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de los aminoácidos aromáticos","ALBINISMO",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de los esfingolípidos y otros trastornos por almacenamiento de lípidos","LIPOFUSCINOSIS CEROIDE NEURONAL",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de los esfingolípidos y otros trastornos por almacenamiento de lípidos","OTRAS ESFINGOLIPIDOSIS",3,0.0152451705459443
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de los esfingolípidos y otros trastornos por almacenamiento de lípidos","OTROS TRASTORNOS DEL ALMACENAMIENTO DE LÍPIDOS",2,0.0101634470306295
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de los glucosaminoglicanos","MUCOPOLISACARIDOSIS TIPO I",1,0.00508172351531476
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de los glucosaminoglicanos","MUCOPOLISACARIDOSIS TIPO II",2,0.0101634470306295
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de los glucosaminoglicanos","OTRAS MUCOPOLISACARIDOSIS",2,0.0101634470306295
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de los minerales","TRASTORNOS DEL METABOLISMO DEL CALCIO",4,0.0203268940612591
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de los minerales","TRASTORNOS DEL METABOLISMO DEL COBRE",2,0.0101634470306295
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de los minerales","TRASTORNOS DEL METABOLISMO DEL HIERRO",2,0.0101634470306295
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Anomalías cromosómicas, no clasificadas en otra parte","Monosomías y supresiones de los autosomas, no  clasificadas en otra parte","OTRAS SUPRESIONES DE PARTE DE UN CROMOSOMA",1,0.00508172351531476
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Anomalías cromosómicas, no clasificadas en otra parte","Monosomías y supresiones de los autosomas, no  clasificadas en otra parte","SUPRESION DEL BRAZO CORTO DEL CROMOSOMA 4",2,0.0101634470306295
